2020-04-02,Zdravstveni dom dr. Božidarja Lavriča - Cerknica,cerknica,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,3,0,4,0,0,0,1
2020-04-02,Zdravstveni dom dr. Franca Ambrožiča Postojna,postojna,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,12,6,32,14,3,0,27
2020-04-02,Zdravstveni dom dr. Janeza Oražma Ribnica,ribnica,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,6,0,17,1,0,0,17
2020-04-02,Zdravstveni dom dr. Jožeta Potrate Žalec,žalec,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,6,2,6,0,0,0,8
2020-04-02,Zdravstveni dom dr. Julija Polca Kamnik,kamnik,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,12,8,23,6,0,2,17
2020-04-02,Zdravstveni dom za študente Univerze v Ljubljani,ljubljana_študentski,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,0,0,3,0,0,1,6
2020-04-02,Zdravstveni dom Črnomelj,črnomelj,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,9,3,17,0,0,1,1
2020-04-02,Zdravstveni dom Šentjur,šentjur,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,4,0,12,0,0,1,12
2020-04-02,Zdravstveni dom Škofja loka,škofja_loka,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,22,2,18,0,0,2,2
2020-04-02,Zdravstveni dom Šmarje pri Jelšah,šmarje_pri_jelšah,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,19,16,84,11,7,3,28
2020-04-02,Zdravstvenim dom Bled,bled,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,11,10,8,7,0,0,24
2020-04-02,Zgornjesavinjski zdravstveni dom Nazarje,nazarje,"<Worksheet ""3.4."">",Poročilo_ZD_3_4_2020.xlsx,0,0,2,0,0,0,0
2020-04-03,SŽ - Železniški zdravstveni dom Ljubljana,ljubljana_sž,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,2,2,8,0,0,1,5
2020-04-03,ZRCK,zrck,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,5,3,1,0,0,1,3
2020-04-03,Zdravstveni dom Ajdovščina,ajdovščina,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,13,0,3,0,0,0,1
2020-04-03,Zdravstveni dom Bohinj,bohinj,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,5,0,2,0,0,0,2
2020-04-03,Zdravstveni dom Brežice,brežice,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,5,18,41,13,0,2,13
2020-04-03,Zdravstveni dom Celje (podatki pri SB CE),celje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-03,Zdravstveni dom Domžale,domžale,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,38,23,16,16,0,1,39
2020-04-03,Zdravstveni dom Dravograd,dravograd,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,3,0,0,0,,0,0
2020-04-03,Zdravstveni dom Gornja Radgona,gornja_radgona,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,11,5,2,0,0,2,8
2020-04-03,Zdravstveni dom Grosuplje,grosuplje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,5,1,6,1,0,1,6
2020-04-03,Zdravstveni dom Hrastnik,hrastnik,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,20,3,3,0,0,0,3
2020-04-03,Zdravstveni dom Idrija,idrija,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,1,12,0,23,2,1,22
2020-04-03,Zdravstveni dom Ilirska Bistrica,ilirska_bistrica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,43,1,2,12,0,0,2
2020-04-03,Zdravstveni dom Ivančna Gorica,ivančna_gorica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,3,0,0,0,0,2,0
2020-04-03,Zdravstveni dom Izola,izola,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,15,1,5,0,0,0,6
2020-04-03,Zdravstveni dom Jesenice,jesenice,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,17,7,39,5,0,1,53
2020-04-03,Zdravstveni dom Koper (CUS),koper,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,50,25,41,25,0,2,39
2020-04-03,Zdravstveni dom Kočevje,kočevje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,13,6,17,20,0,0,17
2020-04-03,Zdravstveni dom Kranj,kranj,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,18,53,10,31,0,8,52
2020-04-03,Zdravstveni dom Krško,krško,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,312,0,31,0,0,1,30
2020-04-03,Zdravstveni dom Laško,laško,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,34,0,17,0,0,1,0
2020-04-03,Zdravstveni dom Lenart,lenart,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,1,2,5,2,0,0,7
2020-04-03,Zdravstveni dom Lendava,lendava,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,34,2,12,0,0,0,12
2020-04-03,Zdravstveni dom Litija,litija,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,39,9,25,7,0,1,32
2020-04-03,Zdravstveni dom Ljubljana,ljubljana,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,221,27,78,114,3,31,147
2020-04-03,Zdravstveni dom Ljutomer,ljutomer,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,1,1,29,25,2,1,10
2020-04-03,Zdravstveni dom Logatec,logatec,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,2,0,3,0,0,0,3
2020-04-03,Zdravstveni dom Medvode,medvode,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,0,0,3,0,0,0,3
2020-04-03,Zdravstveni dom Metlika,metlika,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,14,2,0,2,0,0,0
2020-04-03,Zdravstveni dom Murska Sobota (VT),murska_sobota,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,45,35,93,32,1,0,49
2020-04-03,Zdravstveni dom Novo mesto,novo_mesto,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,9,1,0,0,0,1,0
2020-04-03,Zdravstveni dom Ormož,ormož,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,9,1,13,0,0,0,8
2020-04-03,Zdravstveni dom Osnovno varstvo Nova Gorica,nova_gorica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,27,17,5,38,1,3,60
2020-04-03,Zdravstveni dom Piran,piran,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,7,1,12,1,0,1,2
2020-04-03,Zdravstveni dom Ptuj,ptuj,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,72,11,20,11,0,8,31
2020-04-03,Zdravstveni dom Radeče,radeče,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,1,1,0,1,0,1,0
2020-04-03,Zdravstveni dom Radlje ob Dravi,radlje_ob_dravi,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,12,2,6,1,0,0,1
2020-04-03,Zdravstveni dom Radovljica,radovljica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,12,2,2,0,0,0,3
2020-04-03,Zdravstveni dom Ravne na Koroškem,ravne_na_koroškem,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,11,3,4,2,0,0,7
2020-04-03,Zdravstveni dom Sevnica,sevnica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,19,15,8,11,0,0,10
2020-04-03,Zdravstveni dom Sežana,sežana,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,10,5,14,4,0,0,7
2020-04-03,Zdravstveni dom Slovenj Gradec,slovenj_gradec,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,26,7,36,3,0,9,41
2020-04-03,Zdravstveni dom Slovenska Bistrica,slovenska_bistrica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,6,4,3,4,0,0,7
2020-04-03,Zdravstveni dom Slovenske Konjice,slovenske_konjice,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,12,0,4,0,0,1,2
2020-04-03,Zdravstveni dom Tolmin,tolmin,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,37,15,2,11,0,0,17
2020-04-03,Zdravstveni dom Trbovlje VT,trbovlje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,11,15,14,15,0,0,17
2020-04-03,Zdravstveni dom Trebnje,trebnje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,28,0,1,5,1,2,9
2020-04-03,Zdravstveni dom Tržič,tržič,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,11,0,6,0,0,1,5
2020-04-03,Zdravstveni dom Velenje,velenje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,6,3,5,58,0,1,66
2020-04-03,Zdravstveni dom Vrhnika,vrhnika,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,10,2,6,2,0,1,5
2020-04-03,Zdravstveni dom Zagorje ob Savi,zagorje_ob_savi,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,10,5,4,4,0,0,8
2020-04-03,Zdravstveni dom dr. Adolfa Drolca Maribor,maribor,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,76,8,17,42,4,1,17
2020-04-03,Zdravstveni dom dr. Božidarja Lavriča - Cerknica,cerknica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,2,0,18,0,0,0,1
2020-04-03,Zdravstveni dom dr. Franca Ambrožiča Postojna,postojna,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,17,10,24,16,0,0,28
2020-04-03,Zdravstveni dom dr. Janeza Oražma Ribnica,ribnica,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,9,0,12,2,0,0,14
2020-04-03,Zdravstveni dom dr. Jožeta Potrate Žalec,žalec,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,5,0,4,0,0,0,5
2020-04-03,Zdravstveni dom dr. Julija Polca Kamnik,kamnik,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,8,12,16,9,0,0,8
2020-04-03,Zdravstveni dom za študente Univerze v Ljubljani,ljubljana_študentski,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-03,Zdravstveni dom Črnomelj,črnomelj,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,13,6,5,0,0,4,2
2020-04-03,Zdravstveni dom Šentjur,šentjur,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,11,0,2,1,0,1,2
2020-04-03,Zdravstveni dom Škofja loka,škofja_loka,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,12,4,23,2,0,0,1
2020-04-03,Zdravstveni dom Šmarje pri Jelšah,šmarje_pri_jelšah,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,17,14,105,14,10,3,26
2020-04-03,Zdravstvenim dom Bled,bled,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,9,14,5,12,0,0,21
2020-04-03,Zgornjesavinjski zdravstveni dom Nazarje,nazarje,"<Worksheet ""3.4."">",Poročilo_ZD_4_4_2020.xlsx,0,0,4,0,0,0,0
2020-04-04,SŽ - Železniški zdravstveni dom Ljubljana,ljubljana_sž,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,ZRCK,zrck,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,7,0,0,0,0,6,0
2020-04-04,Zdravstveni dom Ajdovščina,ajdovščina,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,28,0,3,0,0,0,0
2020-04-04,Zdravstveni dom Bohinj,bohinj,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,6,1,1,0,0,1,0
2020-04-04,Zdravstveni dom Brežice,brežice,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,15,3,1,2,0,5,3
2020-04-04,Zdravstveni dom Celje (podatki pri SB CE),celje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Domžale,domžale,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,37,6,14,5,0,0,20
2020-04-04,Zdravstveni dom Dravograd,dravograd,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Gornja Radgona,gornja_radgona,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,11,3,6,0,0,4,4
2020-04-04,Zdravstveni dom Grosuplje,grosuplje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,11,0,6,0,0,1,5
2020-04-04,Zdravstveni dom Hrastnik,hrastnik,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,11,1,46,0,0,2,1
2020-04-04,Zdravstveni dom Idrija,idrija,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,17,5,0,12,0,1,10
2020-04-04,Zdravstveni dom Ilirska Bistrica,ilirska_bistrica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,8,0,0,9,0,2,0
2020-04-04,Zdravstveni dom Ivančna Gorica,ivančna_gorica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Izola,izola,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Jesenice,jesenice,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,27,4,24,2,0,0,14
2020-04-04,Zdravstveni dom Koper (CUS),koper,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,26,3,2,3,0,0,1
2020-04-04,Zdravstveni dom Kočevje,kočevje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,18,2,10,20,0,1,10
2020-04-04,Zdravstveni dom Kranj,kranj,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,31,13,10,8,0,19,1
2020-04-04,Zdravstveni dom Krško,krško,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,39,3,11,0,0,3,11
2020-04-04,Zdravstveni dom Laško,laško,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,12,3,14,1,0,5,1
2020-04-04,Zdravstveni dom Lenart,lenart,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,1,2,0,0,0,0,3
2020-04-04,Zdravstveni dom Lendava,lendava,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,14,1,4,0,0,2,4
2020-04-04,Zdravstveni dom Litija,litija,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,,,,,,,
2020-04-04,Zdravstveni dom Ljubljana,ljubljana,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,120,36,10,70,4,39,78
2020-04-04,Zdravstveni dom Ljutomer,ljutomer,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,3,0,1,0,0,2,1
2020-04-04,Zdravstveni dom Logatec,logatec,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,22,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Medvode,medvode,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Metlika,metlika,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,6,0,3,0,0,0,2
2020-04-04,Zdravstveni dom Murska Sobota (VT),murska_sobota,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,35,29,16,27,4,1,30
2020-04-04,Zdravstveni dom Novo mesto,novo_mesto,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,17,3,2,0,0,4,1
2020-04-04,Zdravstveni dom Ormož,ormož,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,17,1,2,0,0,1,2
2020-04-04,Zdravstveni dom Osnovno varstvo Nova Gorica,nova_gorica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,27,12,3,16,1,4,30
2020-04-04,Zdravstveni dom Piran,piran,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Ptuj,ptuj,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,16,2,1,2,0,1,3
2020-04-04,Zdravstveni dom Radeče,radeče,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Radlje ob Dravi,radlje_ob_dravi,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,22,3,0,0,0,0,3
2020-04-04,Zdravstveni dom Radovljica,radovljica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,9,1,2,0,0,0,1
2020-04-04,Zdravstveni dom Ravne na Koroškem,ravne_na_koroškem,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,5,3,1,3,0,0,4
2020-04-04,Zdravstveni dom Sevnica,sevnica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,15,3,16,3,0,0,3
2020-04-04,Zdravstveni dom Sežana,sežana,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,14,3,2,3,0,0,2
2020-04-04,Zdravstveni dom Slovenj Gradec,slovenj_gradec,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,10,1,4,2,0,4,2
2020-04-04,Zdravstveni dom Slovenska Bistrica,slovenska_bistrica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,6,0,2,0,0,0,2
2020-04-04,Zdravstveni dom Slovenske Konjice,slovenske_konjice,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,14,0,1,0,0,0,1
2020-04-04,Zdravstveni dom Tolmin,tolmin,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,22,4,0,4,0,0,4
2020-04-04,Zdravstveni dom Trbovlje VT,trbovlje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,25,10,2,9,0,4,2
2020-04-04,Zdravstveni dom Trebnje,trebnje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,13,0,0,1,0,2,0
2020-04-04,Zdravstveni dom Tržič,tržič,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,10,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Velenje,velenje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,5,0,7,0,0,0,7
2020-04-04,Zdravstveni dom Vrhnika,vrhnika,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,12,2,0,0,0,2,0
2020-04-04,Zdravstveni dom Zagorje ob Savi,zagorje_ob_savi,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,19,0,2,4,0,0,3
2020-04-04,Zdravstveni dom dr. Adolfa Drolca Maribor,maribor,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,125,19,1,22,3,0,4
2020-04-04,Zdravstveni dom dr. Božidarja Lavriča - Cerknica,cerknica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,11,0,0,0,0,0,0
2020-04-04,Zdravstveni dom dr. Franca Ambrožiča Postojna,postojna,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,11,12,10,16,0,0,33
2020-04-04,Zdravstveni dom dr. Janeza Oražma Ribnica,ribnica,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,18,1,10,1,0,0,11
2020-04-04,Zdravstveni dom dr. Jožeta Potrate Žalec,žalec,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,21,3,3,0,0,0,3
2020-04-04,Zdravstveni dom dr. Julija Polca Kamnik,kamnik,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,20,2,5,2,1,1,5
2020-04-04,Zdravstveni dom za študente Univerze v Ljubljani,ljubljana_študentski,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Črnomelj,črnomelj,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,12,2,1,0,0,0,0
2020-04-04,Zdravstveni dom Šentjur,šentjur,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,4,0,0,0,0,0,0
2020-04-04,Zdravstveni dom Škofja loka,škofja_loka,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,29,1,10,1,0,0,1
2020-04-04,Zdravstveni dom Šmarje pri Jelšah,šmarje_pri_jelšah,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,12,8,15,11,8,0,3
2020-04-04,Zdravstvenim dom Bled,bled,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,21,6,2,4,0,0,10
2020-04-04,Zgornjesavinjski zdravstveni dom Nazarje,nazarje,"<Worksheet ""5.4."">",Poročilo_ZD_5_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,SŽ - Železniški zdravstveni dom Ljubljana,ljubljana_sž,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,ZRCK,zrck,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,6,1,0,0,0,5,1
2020-04-05,Zdravstveni dom Ajdovščina,ajdovščina,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,12,2,2,2,,0,1
2020-04-05,Zdravstveni dom Bohinj,bohinj,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,2,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Brežice,brežice,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,17,17,0,17,0,1,11
2020-04-05,Zdravstveni dom Celje (podatki pri SB CE),celje,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Domžale,domžale,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,21,0,3,1,0,0,1
2020-04-05,Zdravstveni dom Dravograd,dravograd,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Gornja Radgona,gornja_radgona,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,13,0,0,0,0,2,0
2020-04-05,Zdravstveni dom Grosuplje,grosuplje,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,16,0,3,0,0,1,2
2020-04-05,Zdravstveni dom Hrastnik,hrastnik,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,5,0,0,0,0,1,0
2020-04-05,Zdravstveni dom Idrija,idrija,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,6,2,0,2,0,0,0
2020-04-05,Zdravstveni dom Ilirska Bistrica,ilirska_bistrica,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,10,0,0,7,0,1,0
2020-04-05,Zdravstveni dom Ivančna Gorica,ivančna_gorica,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Izola,izola,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Jesenice,jesenice,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,17,8,31,6,0,2,23
2020-04-05,Zdravstveni dom Koper (CUS),koper,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,21,2,0,2,0,0,0
2020-04-05,Zdravstveni dom Kočevje,kočevje,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,17,4,4,5,0,0,3
2020-04-05,Zdravstveni dom Kranj,kranj,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,30,10,6,7,0,9,4
2020-04-05,Zdravstveni dom Krško,krško,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,19,3,5,0,0,3,5
2020-04-05,Zdravstveni dom Laško,laško,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,12,2,14,0,0,2,0
2020-04-05,Zdravstveni dom Lenart,lenart,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,6,0,2,0,0,0,2
2020-04-05,Zdravstveni dom Lendava,lendava,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,14,0,3,0,0,2,0
2020-04-05,Zdravstveni dom Litija,litija,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,16,1,2,4,0,0,3
2020-04-05,Zdravstveni dom Ljubljana,ljubljana,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,116,6,10,49,4,39,73
2020-04-05,Zdravstveni dom Ljutomer,ljutomer,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,3,0,1,0,0,2,1
2020-04-05,Zdravstveni dom Logatec,logatec,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,5,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Medvode,medvode,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,0,0,0,0,0,0,0
2020-04-05,Zdravstveni dom Metlika,metlika,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,16,1,0,1,0,2,0
2020-04-05,Zdravstveni dom Murska Sobota (VT),murska_sobota,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,28,13,18,10,0,2,13
2020-04-05,Zdravstveni dom Novo mesto,novo_mesto,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,13,1,0,0,0,1,0
2020-04-05,Zdravstveni dom Ormož,ormož,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,26,3,6,0,0,1,6
2020-04-05,Zdravstveni dom Osnovno varstvo Nova Gorica,nova_gorica,"<Worksheet ""6.4."">",Poročilo_ZD_6_4_2020.xlsx,20,4,3,10,1,2,16
